"SubjectID" "Activities" "Domain" "Acceleration" "Device" "Jerk" "Axis" "Statistic" "Measure"
3 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.358357567758965
4 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.728668034663377
4 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.717843420704141
4 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.705320467661402
4 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.392128132692634
4 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.281840698460603
4 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.341355950186464
5 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.739085358855865
5 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.71816250875378
5 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.698248943096751
5 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.290846535887125
5 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.149721994636294
5 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.244346694233246
6 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.714481502407656
6 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.7166252231237
6 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.723169679977658
6 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.231135633132547
6 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.000804104618582071
6 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.189984813956898
7 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.723857064735047
7 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.712354376735631
7 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.725824852727622
7 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.184567020446338
7 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.164658253921528
7 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.362851021783283
8 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.722406520353446
8 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.72745694109493
8 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.735324128855415
8 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.16056841343373
8 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.00103612319688198
8 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.146879782054871
9 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.726146510489097
9 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.704523755500333
9 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.719415113824515
9 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.286806225658878
9 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.162548480947928
9 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.352322249173958
10 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.751454042087244
10 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.73712845579557
10 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.721542732014904
10 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.207316119201447
10 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.108732322835411
10 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.214657479004489
11 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.739250481303299
11 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.730213416461106
11 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.747503181881309
11 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.379016958409591
11 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.220718087092131
11 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.370962843516591
12 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.72760644728624
12 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.727919507003818
12 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.719351505561252
12 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.256034499452433
12 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.179277771565335
12 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.354006222470134
13 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.731168410513377
13 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.735239423441511
13 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.742391626905495
13 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.210988794167055
13 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.170802030677804
13 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.330641118753785
14 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.706780359580511
14 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.730278809106672
14 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.733750919831609
14 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.288349500486322
14 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 0.00341910027488552
14 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.111119139268373
15 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.732694054370465
15 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.733838697315558
15 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.733951795404
15 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.306114313281622
15 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.114055542511411
15 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.294341669544798
16 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.743287358888657
16 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.734763414612203
16 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.744597444550344
16 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.383138718688577
16 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.21577265313244
16 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.382992324573922
17 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.731324690617382
17 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.747004627057666
17 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.753476669240357
17 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.309280113929322
17 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.233445826587078
17 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.302507349895375
18 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.746133039821382
18 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.743850843467203
18 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.744424330919073
18 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.394478845416299
18 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.377526737575512
18 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.42646923228292
19 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.742143249540819
19 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.728175891288928
19 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.73554803643265
19 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.0739875703910806
19 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 0.154941520892261
19 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.196891295749223
20 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.737847526254904
20 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.726102407642704
20 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.703585407231564
20 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.0954032717082775
20 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.0458055951405788
20 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.205762872215166
21 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.729316795500066
21 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.743125990670937
21 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.740332493442983
21 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.239612750488894
21 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.139645365609202
21 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.298692900152311
22 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.718920180798411
22 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.720164924412542
22 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.726785296080127
22 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.161843378710114
22 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.147381918801591
22 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.191712185339628
23 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.738453366680006
23 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.726113491116866
23 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.735074230891955
23 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.0969339947223061
23 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.00547247287462682
23 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.25943590535943
24 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.738162801094621
24 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.737144249115584
24 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.734420049761198
24 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.356957437224817
24 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.241425533951455
24 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.362618588027219
25 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.6550466559966
25 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.737614646951336
25 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.739256665905592
25 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.42015627084922
25 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.345951992614543
25 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.435418743421543
26 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.744683873718817
26 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.732209186814351
26 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.740410224586124
26 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.318740418835688
26 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.175493103647397
26 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.330337988544182
27 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.747039773104429
27 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.738607565821911
27 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.743828559458429
27 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.315300610673124
27 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.180615867943192
27 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.368009684288904
28 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.749711337306598
28 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.731041115599865
28 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.712417065277087
28 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.313871992811888
28 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.139396563077246
28 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.323401541369843
29 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.747047283845479
29 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.739022156685121
29 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.746979641390065
29 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.256846692509308
29 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.178812689061223
29 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.231956730511577
30 "LAYING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.73371945664569
30 "SITTING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.732058477455571
30 "STANDING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.714291901922109
30 "WALKING" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.267020565167016
30 "WALKING_DOWNSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.217523391374438
30 "WALKING_UPSTAIRS" 1.39393939393939 1.12121212121212 1.39393939393939 0.393939393939394 2.54545454545455 1.5 -0.33891298828135
